Entrez_Gene_Id,TCGA-D3-A1Q5-06,TCGA-D3-A1Q6-06,TCGA-D3-A1Q7-06,TCGA-D3-A1Q9-06,TCGA-D3-A1QA-06,TCGA-D3-A2JN-06,TCGA-D3-A2JP-06,TCGA-D3-A3CB-06,TCGA-D3-A3CE-06,TCGA-D3-A3MR-06,TCGA-D3-A51T-06,TCGA-D3-A8GB-06,TCGA-D3-A8GM-06,TCGA-D9-A148-06,TCGA-DA-A1HW-06,TCGA-DA-A1I4-06,TCGA-DA-A1IB-06,TCGA-DA-A3F5-06,TCGA-EE-A20F-06,TCGA-EE-A29C-06,TCGA-EE-A29H-06,TCGA-EE-A29T-06,TCGA-EE-A29W-06,TCGA-EE-A2GS-06,TCGA-EE-A2M5-06,TCGA-EE-A2M8-06,TCGA-EE-A2MP-06,TCGA-EE-A3AB-06,TCGA-EE-A3AD-06,TCGA-EE-A3AF-06,TCGA-EE-A3AG-06,TCGA-ER-A198-06,TCGA-ER-A19E-06,TCGA-ER-A19G-06,TCGA-ER-A19H-06,TCGA-ER-A19J-06,TCGA-ER-A19M-06,TCGA-ER-A19O-06,TCGA-ER-A19Q-06,TCGA-ER-A2NG-06,TCGA-FR-A44A-06,TCGA-FR-A729-06,TCGA-FW-A3TV-06,TCGA-GF-A4EO-06,TCGA-GF-A6C9-06,TCGA-GN-A26A-06,TCGA-GN-A4U7-06,TCGA-GN-A4U8-06,TCGA-GN-A9SD-06,TCGA-W3-AA1O-06,TCGA-W3-AA1Q-06,TCGA-WE-A8K5-06,TCGA-WE-A8K6-06,TCGA-WE-A8ZQ-06,TCGA-WE-AAA4-06,TCGA-YG-AA3O-06
158801.0,1.4539,0.9959,-0.4439,0.7172,-2.0682,1.0017,1.2127,-0.0506,2.1015,0.7672,-1.0631,1.1857,-0.4718,1.3255,0.4712,1.4914,0.8346,0.5103,0.9513,-0.7319,0.7573,1.2333,0.9268,1.1022,-0.1714,0.568,0.9917,-1.6669,1.3619,-1.7705,0.6375,1.0128,-1.198,-1.3938,0.1527,0.5064,0.7035,-1.1908,0.0427,-0.3954,0.9941,-0.1655,0.7187,1.4691,0.5597,0.6978,1.1777,1.0362,0.6939,-1.4047,-1.1874,-0.969,1.126,1.0923,-0.2806,-0.0843
54967.0,-0.5721,0.4231,-0.8184,0.6213,0.0005,-0.9418,-0.7898,-0.9418,2.0995,-0.5193,0.581,-0.5765,-0.9418,-0.8204,-0.9418,-0.9418,-0.9418,-0.78,2.1728,-0.9418,-0.9418,-0.6985,-0.9418,2.0586,-0.9418,-0.9418,0.5913,1.5964,-0.9418,-0.9418,1.461,-0.9418,0.1004,2.0699,0.4542,-0.9418,1.0714,-0.4756,-0.6203,-0.9418,-0.8095,-0.9418,-0.9418,-0.5831,-0.6288,-0.6155,-0.7429,-0.4769,-0.3414,-0.794,-0.9418,-0.4867,-0.7653,1.6633,-0.7283,-0.9418
653687.0,2.2261,-1.3416,-0.4215,-1.3416,-1.3416,-1.3416,-0.53,0.077,-1.3416,1.2023,-1.3416,0.3916,0.1171,-1.3416,-1.3416,-1.3416,3.024,-0.8508,-1.3416,-1.3416,-1.3416,-0.3386,-0.8892,-1.3416,-1.3416,-0.5159,-0.9452,-1.3416,-1.3416,-1.3416,-1.3416,-0.6838,-1.3416,-0.8844,-1.3416,-1.3416,-0.8745,-1.3416,-1.3416,-0.6658,0.2158,0.8086,-0.2574,1.2779,1.6817,-1.3416,-1.3416,1.0329,0.0826,-0.8933,0.3543,-0.8583,-1.3416,-1.3416,-1.3416,-1.3416
286464.0,1.8235,-1.4304,-1.4304,-1.4304,-1.4304,-1.4304,-1.4304,-1.4304,0.372,-1.4304,-1.4304,-1.4304,-1.4304,-1.4304,-1.4304,-1.4304,-0.3158,-1.4304,-1.4304,-1.4304,-1.4304,-1.4304,-1.4304,0.9251,-1.4304,-1.4304,-0.9703,-0.1598,-0.9701,-1.4304,0.0889,-1.4304,-1.4304,-1.4304,0.5186,-1.4304,-0.8882,-1.4304,-1.4304,-1.4304,-0.9646,1.6208,-1.4304,-1.4304,-1.4304,-0.2813,-1.4304,-1.4304,-1.4304,-1.4304,-1.4304,-1.4304,0.301,-0.3512,-1.4304,-1.4304
158830.0,-1.9994,-0.9124,0.5083,-1.4725,-0.7762,-0.1507,0.4894,0.2023,-0.0335,1.4453,0.2303,1.6913,-1.6959,-1.0793,0.4674,1.3633,1.8889,-1.9994,0.6088,-1.9994,1.7151,-0.8726,-1.9994,1.7308,-1.688,1.3992,0.5974,-1.2257,0.6747,-1.6603,-1.9994,-0.0303,-1.6506,1.1884,-0.649,-0.0154,0.3117,-0.9997,0.2676,-0.8427,0.5562,1.241,0.1387,0.6731,-0.3086,-1.2996,-0.8471,1.3714,1.6961,-1.6825,-0.8007,0.164,-0.9451,-0.1624,-0.2404,0.1775
30827.0,0.6894,-3.2259,-0.4301,-1.7656,0.8748,-0.2076,0.1411,-0.7099,-0.7498,0.0549,0.6106,0.4145,-0.3943,-0.9874,-0.3085,-0.1939,0.1714,-2.8172,1.1249,0.7207,0.5577,-2.4357,-0.7379,0.481,0.3348,-0.205,0.4405,-0.1129,-0.9863,1.052,2.6146,-1.059,-0.1008,-0.487,-1.4045,-0.5601,-0.7242,1.4692,-0.6583,1.2076,-1.6657,-0.5869,-0.3821,0.6153,0.732,0.9343,0.2989,0.0406,-0.9133,-1.6635,-0.0188,-0.1062,0.3269,0.4489,1.1499,-0.6696
80319.0,2.0057,-0.9975,-0.3969,-1.4383,0.2414,-1.4383,-1.4383,-1.0424,-1.0684,-1.4383,-0.9654,-0.2892,-1.4383,-0.5546,-1.4383,-0.0931,-0.6793,0.2222,0.868,-0.3,-1.4383,-1.4383,0.8457,-1.4383,-1.0901,-1.0668,-0.6749,-1.4383,-1.4383,-1.0591,0.876,-1.1495,2.7079,0.0359,-0.328,-1.0821,-1.0691,-1.4383,-0.8722,-1.4383,-0.8721,-1.0356,-0.5813,-1.4383,-1.0035,-0.192,-0.9614,-1.0454,-0.7443,-0.5928,-0.316,-0.7691,-1.4383,0.0658,-1.4383,-0.1488
284613.0,0.3614,0.4128,-1.0207,-1.6151,0.0049,-1.5709,-0.2524,-0.599,-1.3685,-0.9711,-0.4183,-1.0155,0.836,0.9186,1.2355,-0.5697,0.1276,-1.6499,-1.6188,-1.141,-1.2043,-0.4072,0.2214,-1.7132,-0.6625,1.1727,0.2708,-0.316,0.0213,-0.2677,0.5888,-0.5864,-0.8443,0.3802,0.5545,0.4373,-0.9302,0.2327,-1.1792,-2.3657,0.1762,-0.7965,-0.6692,0.0038,0.831,0.688,-1.6503,-0.7777,0.0896,-1.8028,0.1458,-1.0895,0.7268,-0.5518,0.8738,0.4099
124637.0,1.3733,1.2364,-0.0627,0.3685,-2.17,-0.8493,0.103,-0.9788,0.8821,-0.7352,-1.2868,-0.8598,-0.8137,0.4673,-0.5946,0.7096,-0.4956,-0.2476,1.5513,-0.539,-1.3205,-0.3222,0.1661,1.3322,0.465,0.61,0.605,-0.3332,2.233,-0.3387,2.0471,-0.5181,0.5763,-1.6851,0.4911,-0.3744,-1.5637,-1.1767,-0.0708,-1.1267,-1.1587,-0.545,1.4307,0.2775,-1.1535,1.6106,0.7145,-0.5605,1.8074,-0.2133,-1.2069,-0.9749,1.1617,0.8429,-0.3519,0.1449
124936.0,-0.6107,0.308,-1.0167,-0.4703,-2.8229,-0.5411,0.9078,0.4966,-0.1424,1.0389,-0.9557,0.2361,-0.9951,0.6682,-2.7516,-0.0559,-0.1597,-0.5466,0.425,-0.7735,-1.083,-0.0902,-0.8264,-0.3679,-1.8645,0.0598,1.3757,0.6587,1.3039,0.7882,1.5164,-0.504,-0.0819,-1.2837,-0.3664,0.5546,-0.7761,0.2477,0.8991,-0.9538,-1.3224,-1.3981,1.2293,-0.1281,-0.9028,-0.2377,1.6998,0.7993,0.5831,1.2391,-0.9645,0.1192,2.5057,-0.6199,0.2715,0.796
51706.0,-1.9657,0.2491,-0.0106,-0.7364,-0.1809,-1.6025,0.1231,-0.8068,-0.8875,-0.1418,0.0994,0.1411,-0.712,0.2488,0.0879,1.4792,0.1344,-0.8435,0.014,0.3546,-0.0426,0.2,-2.3174,0.0458,-2.7518,0.1818,0.8419,-0.0772,1.7514,0.3234,-0.9937,-1.2105,-1.7643,-0.8301,-1.0055,-0.5537,-2.2773,-0.3453,1.1813,-0.3035,0.4966,-1.1106,1.8247,-1.3748,-0.6675,-0.3603,0.8524,-0.5946,0.9871,0.5298,0.8072,-0.7747,0.0726,-0.5652,1.6626,0.4004
1535.0,-2.0722,-1.8171,1.0023,-0.1454,-0.51,0.2355,0.9255,1.1823,0.5398,1.2826,-0.071,1.9693,-0.045,-1.7328,0.3101,0.5214,1.6575,-1.5522,0.3502,0.5,-1.1221,-0.5095,-1.2934,-0.2924,0.5902,1.0987,0.0842,0.4301,-0.3208,-0.1144,-0.4397,-1.17,-0.2245,-0.4723,-0.2401,-1.0563,0.6802,2.1613,0.4875,0.1766,0.9106,1.1806,0.4414,1.4207,1.5588,0.294,-0.8436,0.3889,0.4932,-0.3683,0.0835,0.451,0.2143,-1.1244,2.6087,-0.2231
79901.0,1.1087,1.6728,0.5388,1.3783,0.8999,-0.0412,0.5612,0.6131,-0.1878,0.4989,-0.7227,0.6606,0.5308,0.1007,-0.9568,0.2518,0.3235,0.3647,-1.2067,0.0292,-0.912,1.524,0.8705,0.3204,0.2674,0.2446,0.8503,0.313,-1.2513,-1.2303,-0.7365,0.5887,-0.1381,-1.1796,0.8069,-0.3494,0.0397,-0.2152,-0.3301,-0.3219,1.3284,0.2767,-0.0506,-0.0711,0.7155,0.1979,-0.4431,0.6025,0.0973,-0.5261,-0.2734,-0.445,0.5415,0.6666,-0.2994,0.4007
1537.0,-1.3496,-0.6795,-0.4448,0.4335,-1.5999,1.8709,1.0294,0.5919,-0.1864,-0.2656,-0.7721,-0.3012,-1.0572,0.1655,-0.9467,0.5306,-1.0917,0.3484,0.3546,1.0944,0.6009,0.245,-1.1985,0.6284,-0.0949,-0.9594,0.2464,-0.209,-0.1631,0.1768,0.3443,0.0449,-0.965,0.0451,0.6743,1.1724,0.3994,1.0424,0.9347,-0.7156,-0.272,-0.312,0.3179,-0.5409,-0.267,-0.7054,1.0072,1.05,-0.1999,-0.5148,-0.1799,0.9949,0.3742,0.0111,-0.1303,-0.2506
1586.0,0.1059,-0.7013,-0.7013,2.3737,-0.7013,-0.3493,-0.7013,-0.7013,-0.4443,-0.1714,-0.7013,-0.341,-0.7013,-0.4555,-0.7013,-0.2602,-0.7013,-0.4317,-0.7013,-0.7013,-0.7013,1.1873,-0.4528,-0.7013,-0.7013,-0.7013,0.054,-0.7013,-0.7013,-0.7013,-0.7013,-0.5006,-0.7013,-0.7013,-0.5105,-0.7013,-0.7013,-0.7013,-0.7013,-0.7013,-0.7013,-0.4215,-0.7013,-0.3484,-0.3992,0.1646,0.6085,-0.7013,-0.7013,-0.4551,-0.7013,-0.7013,-0.4072,1.9076,-0.7013,-0.7013
1545.0,-0.2104,-0.0714,1.0099,0.6103,-0.5862,1.4315,0.9337,1.2766,0.4396,0.841,0.1905,1.259,0.535,0.3632,0.2851,1.8851,1.1223,0.756,0.2703,1.0869,0.2687,0.4546,1.5269,0.1958,-0.8159,1.1648,-0.1192,0.792,-1.9641,0.551,0.3569,0.424,0.0012,0.4433,-0.1619,1.2435,0.8687,1.2381,0.9656,0.9278,1.083,0.0432,0.4631,0.3825,0.9929,0.047,-0.6911,0.0755,1.1081,0.4744,0.8135,0.7349,-0.9498,-0.9794,-0.5709,0.6141
1589.0,-0.1494,-1.4506,1.4056,-0.7686,-1.1748,0.6104,0.3227,-0.7767,-0.4424,1.1049,-0.6281,2.0016,-1.1416,-1.0838,-0.8928,-0.1408,1.0746,-0.7681,-0.2768,0.4658,-1.2781,-0.1773,0.356,1.0906,-1.9167,-0.6552,1.0568,-0.2519,0.479,-1.1149,-0.0931,-1.9167,-0.2114,-1.4588,-0.1331,-0.8349,-0.7753,0.5098,-1.0663,-1.6293,-0.6353,0.4199,-0.3634,0.2103,0.3365,-0.5749,-0.4933,0.162,1.2933,-0.5671,-0.1809,-0.7975,-0.5864,2.875,-0.5367,-0.5414
56603.0,2.383,-1.9068,1.2214,-2.3759,-1.5608,0.7919,-0.2514,1.1323,0.6223,0.5638,-1.0858,0.359,-0.3831,-0.1493,-0.4997,-0.0823,0.6461,-0.9967,-1.1483,0.2466,-0.6365,-0.6212,2.4026,0.4672,-1.1068,0.8073,-0.7463,0.6572,-2.0521,0.2648,0.8159,-2.0398,1.3239,0.5876,-0.6012,0.6366,0.0061,-0.2064,0.3547,-0.0451,1.1094,0.3544,-0.4675,0.54,0.5785,-1.0619,-1.2489,-0.5715,0.4288,-0.6494,-1.3281,1.3498,-2.265,0.0904,0.9347,0.2125
339761.0,1.7047,1.9187,-0.125,-1.6368,-0.3607,0.5144,1.7147,-0.8208,-0.9089,0.5831,0.3264,-0.554,-1.1786,-1.3208,0.4488,-1.084,-0.1835,-1.1063,0.1266,-1.6794,0.2271,-0.7839,1.1012,0.4648,0.2483,1.167,0.9241,-0.7,-0.1911,-1.0548,1.8391,-1.8036,1.8264,-1.7633,-0.1548,1.0981,-0.3088,-1.1203,-0.8758,-0.8112,0.2238,1.3777,-0.2941,0.3016,1.7752,0.7125,-1.2484,0.853,0.5793,-1.3032,-1.3407,1.3761,0.9694,0.0248,-1.2101,-1.3244
1548.0,1.6862,-1.1454,-0.7675,-1.1454,-1.1454,-1.1454,-1.1454,-1.1454,-1.1454,-1.1454,-1.1454,-0.026,-1.1454,-1.1454,-1.1454,-1.1454,-0.5827,-1.1454,-1.1454,0.8266,-1.1454,-1.1454,0.1806,-0.759,-1.1454,-0.3114,-1.1454,-1.1454,-1.1454,-1.1454,-0.7707,-0.7764,-0.647,-1.1454,-0.7946,-0.6903,-1.1454,-1.1454,-1.1454,-1.1454,-1.1454,-0.6308,-1.1454,-0.4964,3.6693,-1.1454,-1.1454,-1.1454,-0.6368,-1.1454,-1.1454,-1.1454,-1.1454,-1.1454,-1.1454,-1.1454
1556.0,1.9485,0.0103,-1.4864,-1.1905,-1.2555,-1.0342,-1.4864,-0.4853,0.2095,-0.2416,1.49,-0.2633,-1.1834,1.0778,0.1234,-1.4864,0.0094,-0.8808,-0.5084,-0.4702,-0.822,-0.7786,-0.5601,0.6899,0.6246,1.1508,-0.6504,-0.2758,-1.4864,-0.128,-0.8419,-1.2286,-1.1382,0.9889,-0.8769,-0.4204,-0.1517,0.4387,-0.5073,-0.834,-0.6424,0.73,-1.2363,-1.4864,-0.4123,-0.7878,-1.4864,0.1025,1.3177,0.8178,-0.2897,0.0756,0.2629,0.3475,-1.0294,-0.759
1558.0,0.0061,0.0673,-1.3159,-1.3159,0.7426,-0.7395,-0.9013,-1.3159,0.7454,1.4285,-1.3159,-0.3191,0.5359,-1.3159,-0.9836,-1.3159,0.2651,-1.3159,-0.9557,-0.3294,-0.8258,-0.9428,-0.909,-1.3159,-1.3159,-0.3158,-0.4473,0.2273,-1.3159,-1.3159,-0.3045,-1.3159,-1.3159,-0.5914,0.3025,-0.9106,-0.5774,-1.3159,-1.3159,-1.3159,-0.955,2.0373,-0.5255,0.4296,1.3244,-0.1355,0.3554,-0.5351,-0.0348,-0.9127,-0.7433,-1.3159,-1.3159,-1.3159,-1.3159,-1.3159
1571.0,1.6349,0.6118,-0.113,-1.3052,0.145,0.6035,-0.4282,0.0566,1.1177,0.5625,0.6853,3.0864,1.2495,-1.522,-0.3727,-1.272,1.3773,0.3173,-0.7523,-0.8885,-0.865,-1.0281,-0.5116,-1.0714,-1.7336,-0.4133,-0.7469,-0.6133,-0.8404,-1.2502,2.368,-1.5236,-0.5174,1.548,-0.6753,-0.2596,0.756,-0.7624,-0.9362,-1.3452,-0.6044,-0.6005,-0.686,0.6844,0.6336,-0.587,-0.4524,-0.117,0.3698,-0.8685,0.0847,-0.7153,-0.3089,2.8602,-0.9065,-0.1182
1572.0,-0.9385,-0.9385,-0.9385,-0.5325,-0.9385,0.1126,0.121,-0.9385,0.1341,-0.0046,-0.9385,-0.9385,-0.9385,-0.9385,-0.5808,-0.9385,-0.009,-0.9385,-0.9385,-0.9385,0.5246,-0.9385,-0.5005,1.9941,-0.1841,-0.9385,-0.9385,-0.9385,-0.2523,-0.9385,-0.0543,-0.9385,-0.9385,-0.9385,-0.6023,0.3282,-0.9385,-0.9385,-0.9385,-0.9385,-0.9385,-0.0796,-0.9385,-0.9385,-0.9385,-0.9385,-0.9385,-0.9385,-0.4511,-0.9385,-0.9385,-0.9385,-0.9385,-0.9385,-0.9385,-0.9385
113612.0,-0.0369,-2.0831,1.7565,-0.5113,1.7517,-2.1744,-0.3421,-0.0388,-0.3224,-1.0568,0.9739,0.3273,-0.0686,-0.0596,-0.6188,0.3336,0.2875,-1.5987,0.2769,-0.0838,0.4592,-0.333,-1.2983,-0.2104,-2.2681,0.3297,-0.4888,-2.5028,1.3777,1.0726,-2.5112,1.2178,-1.1614,-0.2154,0.0325,0.8322,-0.5851,-1.0549,0.0321,-0.5685,-0.2841,0.0819,0.3405,-0.5049,-0.7892,-1.9457,0.4329,0.6541,0.3259,1.1719,0.9145,1.1034,-1.6947,-0.0129,0.373,0.6727
54905.0,-0.6299,-1.3313,-0.1377,-0.5454,-1.3313,-0.1865,-0.8453,-0.8032,-1.3313,0.0202,-0.7005,-0.6397,-1.3313,-1.3313,-0.1494,-1.3313,-0.3189,1.0243,-1.3313,-1.3313,-0.7568,-0.5531,-0.8543,-0.608,-1.3313,-1.3313,-0.9134,-0.1772,0.4569,-1.3313,0.5184,-0.9461,-0.4221,-0.1852,-0.6691,1.785,-0.8388,-1.3313,-1.3313,-0.9345,0.1319,0.4086,0.0019,-1.3313,-1.3313,1.7403,-0.6952,0.573,-0.8004,1.6203,-1.3313,0.8622,1.6216,2.1412,-0.6484,-0.8793
1576.0,-0.1419,-1.1155,-1.1155,-0.7515,-1.1155,-1.1155,-1.1155,-1.1155,0.0537,-1.1155,-1.1155,-0.5462,2.3642,-1.1155,2.2683,-1.1155,-0.632,-0.6895,-1.1155,-1.1155,0.5519,0.2681,-0.1801,1.0517,-1.1155,0.0575,-0.5006,1.1667,-1.1155,-0.6991,-0.7935,-1.1155,-0.6872,-1.1155,-0.5703,-1.1155,-0.7101,-1.1155,-1.1155,-1.1155,-1.1155,0.1317,-0.3529,-0.5578,-0.0188,-0.615,-1.1155,-0.362,-0.3535,-0.7264,-1.1155,-1.1155,-1.1155,-0.6494,-1.1155,-1.1155
1577.0,1.3899,2.1583,-0.3988,-0.0141,-0.4621,0.7047,0.3207,-0.8223,0.7866,-0.5324,0.5316,0.497,-0.9746,-0.3296,-0.5063,0.09,0.5066,-0.68,0.6221,-0.9912,0.1521,0.2479,-0.7662,0.2053,-0.9501,-0.2297,0.6081,2.9854,-0.5304,-0.3128,1.8341,-1.2836,0.1925,-0.9143,2.2996,0.9105,1.0406,-0.0887,-1.2082,-0.4862,0.0759,0.2345,0.22,0.5531,-0.9183,-1.1047,0.1919,-1.0174,0.84,0.0693,-1.7049,0.4483,0.1289,1.2402,-1.2969,2.0898
10858.0,0.0923,-1.0289,1.7685,-0.2433,-1.0993,0.6365,-1.4034,0.6594,-0.4171,1.0243,-1.5749,1.7338,2.8851,0.6467,0.2931,0.1489,0.2437,-1.1298,0.0654,-0.0544,-1.2989,1.0693,-0.1611,-0.3393,-0.8611,-0.9694,-0.9504,0.7134,-0.3882,-0.6386,-1.3216,-0.6597,-1.1257,-0.5568,-0.7061,0.1357,-0.8094,1.148,-0.134,-1.1417,-0.6817,0.0572,-0.7938,-0.0648,0.5648,-0.3141,1.1234,-0.3536,0.511,2.205,-1.5441,0.1486,-0.8568,0.5917,-0.6754,-0.3076
1580.0,-0.1139,-0.9978,-0.1071,-0.7861,-0.8326,0.1707,0.0879,-0.0815,-0.4385,-0.9978,-0.3156,0.3403,-0.781,-0.9978,-0.9978,-0.9978,1.2404,-0.9978,-0.9978,-0.0124,0.5629,-0.2799,-0.143,-0.9978,1.0946,-0.581,-0.142,-0.6713,0.0494,-0.9978,-0.6611,-0.9978,-0.5625,-0.5912,-0.0896,-0.2352,-0.762,-0.678,-0.9978,-0.1718,-0.9978,-0.7406,-0.2784,-0.9978,0.4365,0.4218,-0.9978,-0.0033,-0.1718,-0.7715,-0.9978,-0.9978,-0.9978,-0.9978,-0.9978,-0.7814
66002.0,2.0036,-0.7336,-0.8477,-0.6168,-1.0805,1.6676,-0.3996,0.4739,-0.7894,-0.1208,-0.7083,0.5686,-0.8134,-1.0805,-1.0805,-1.0805,1.0043,-1.0805,-0.6356,-0.1846,0.1146,-1.0805,-1.0805,-0.8425,-0.5957,-1.0805,-1.0805,-1.0805,-1.0805,-1.0805,-1.0805,-0.6713,-0.7735,-0.7961,0.0389,-0.5859,-1.0805,-1.0805,-1.0805,-0.6601,-0.6348,-1.0805,-1.0805,-0.6807,1.1131,-1.0805,-0.4397,-0.5404,0.6629,-0.2696,-1.0805,-0.7798,-1.0805,-0.5021,-1.0805,-0.8138
126410.0,0.0141,-0.6976,-0.2302,-0.7579,-0.6815,0.5541,-0.7397,0.1943,-0.7367,0.2188,-0.6799,0.5358,-0.4908,-0.3733,0.2235,-0.742,1.0203,-0.9407,-0.2627,-0.313,-0.5303,-0.2458,-0.5928,-0.4385,-0.601,0.4053,-0.2677,-0.6587,-0.5195,-0.1016,-0.9407,-0.7814,-0.022,-0.2752,-0.6669,-0.4725,-0.1163,0.697,0.0167,0.6094,-0.0806,-0.7186,-0.7862,0.07,0.2541,-0.6893,-0.6777,-0.4332,-0.7212,-0.9407,-0.0127,-0.3389,-0.7073,-0.5354,0.2631,-0.6092
8529.0,1.7481,0.8959,-1.0074,-1.0074,-1.0074,-1.0074,-1.0074,-1.0074,-0.6381,-1.0074,-1.0074,-1.0074,-1.0074,-1.0074,-1.0074,-1.0074,-0.5678,0.4057,-0.0647,-1.0074,-1.0074,-1.0074,-0.1568,-0.2675,0.0077,-1.0074,-1.0074,0.1272,-1.0074,0.9169,-1.0074,-1.0074,-1.0074,-0.6466,-1.0074,-0.6518,-0.6388,-1.0074,-1.0074,-1.0074,-0.6907,-1.0074,-1.0074,-0.5003,-0.5733,-0.5523,-1.0074,-1.0074,-1.0074,-1.0074,-0.1553,-0.626,-1.0074,-0.0292,-1.0074,-1.0074
285440.0,-1.7195,-0.0621,1.2233,-0.0642,-0.5331,-1.3468,0.7002,0.1172,-0.118,0.3522,-0.3709,0.9462,-2.1676,1.0062,-0.0734,0.0414,-0.0614,-0.8687,-0.4328,-0.0778,1.1341,0.8774,-0.7079,-0.4001,-2.6218,1.2673,1.4514,-1.1163,2.1867,0.5734,-2.5989,0.1603,0.279,0.2116,0.6576,0.9802,0.0512,-1.1682,0.6613,0.9381,0.8774,0.4342,0.9224,0.9508,-0.5217,0.5384,0.1182,0.2785,0.4066,1.0895,-0.5624,0.8589,-0.4614,0.7719,-0.4271,0.6737
1595.0,-0.2179,-0.1643,0.0513,0.6885,-0.1838,0.1919,0.7036,-0.3136,-0.2116,-0.2751,-0.4107,-0.1069,0.0139,0.0043,0.1252,0.4132,-0.1238,1.2279,0.7424,0.0653,0.9288,1.3674,-0.1235,-0.668,1.4231,-0.8891,-0.8337,0.7055,0.8712,1.0685,0.4197,-3.7023,0.244,0.7074,-0.2671,0.9504,-0.4805,-1.738,-0.4665,0.4326,-0.4115,-1.4989,0.2517,0.0641,0.2018,-0.5286,0.2326,0.0928,-0.2478,-4.4353,-0.354,-0.3212,0.2715,0.1486,-1.5546,0.2435
9420.0,0.1116,-0.7801,0.8665,-1.2625,-1.2822,-0.0039,1.0598,0.1226,0.6746,0.4755,-0.3317,-0.2208,0.4434,0.3825,1.102,2.0405,-0.1583,0.0188,0.2165,0.2458,1.1508,0.7794,0.4218,1.1986,-1.8514,1.4869,0.1352,1.2453,1.0089,-1.5578,0.5583,0.4337,0.9174,0.8409,1.3967,2.5062,1.2166,-1.9595,1.7525,0.2506,0.315,0.8508,-1.126,0.7437,-0.1577,0.752,-0.4173,0.7091,0.0885,0.0371,-0.9894,0.1942,-0.8999,0.3065,-0.3743,-0.187
1582.0,-0.2081,-1.4664,0.0114,-1.4664,-1.4664,1.4672,-0.9494,-1.4664,-0.9415,-0.0286,-1.4664,1.9124,1.4199,-1.0534,-1.4664,-0.9553,0.2572,-1.4664,-0.6642,0.1489,-1.4664,-1.0011,-0.2575,-0.4148,-0.5923,0.4833,-1.4664,-0.2386,-1.4664,-1.4664,-1.0503,-1.4664,-0.9129,-0.5629,-1.4664,-0.2617,-0.9425,-1.4664,-1.4664,-1.4664,-1.0163,-0.4712,-1.4664,-0.7457,2.4886,-0.8196,-1.4664,-1.4664,0.1311,-1.4664,-1.4664,-0.9243,-1.4664,-0.4235,-0.7399,-0.9855
192668.0,2.773,-0.3131,0.2077,-1.0289,-1.2781,0.2142,-1.2859,-0.8094,0.0088,0.2697,-1.2741,0.9533,-0.7798,0.0034,-0.8941,0.6581,0.9799,-0.5415,-0.7092,0.6647,-0.3344,0.2028,1.1895,-0.5881,-1.1933,0.2992,-1.1588,-2.0834,-1.5048,-0.8432,-1.2996,-0.3094,0.5802,-1.1691,-0.8775,0.5082,0.5432,3.0244,-0.335,-0.39,-1.0597,-0.9837,-0.9249,-2.0834,0.3831,0.4543,-0.9707,-0.1829,0.7276,0.2317,-0.8085,0.8237,0.0719,0.2286,-0.1183,0.2757
10800.0,-0.4173,-0.3245,1.6701,0.0092,0.127,0.2085,0.1059,1.9608,1.469,0.5079,-0.3523,1.044,0.0797,-0.0744,1.0102,0.756,2.1965,-0.9218,0.4375,-0.5106,0.1793,0.8686,0.6073,-0.3223,-0.352,1.4501,-0.2009,0.8649,-1.3485,-0.1622,-1.3974,0.593,-0.1337,0.7474,0.807,0.4371,0.352,-0.2409,0.5347,0.2833,0.8799,0.923,-0.1579,2.0484,1.3251,0.2403,-2.0542,0.5415,1.1938,-0.0506,-0.2358,-0.5645,-1.1092,-1.0091,0.0833,0.2051
57105.0,0.1229,0.5594,0.8609,-0.4414,0.5023,-0.2337,-0.3147,1.0891,1.3289,-0.3004,1.0311,1.5435,2.443,0.1588,0.2453,-1.2415,0.7678,1.7059,0.072,-1.191,-0.3451,-0.0922,-0.8515,0.069,-0.5666,1.6948,0.0051,0.1181,1.1452,-0.5765,-1.5165,-0.5499,-0.2911,1.7391,-0.1595,-0.3092,-0.2464,-0.2985,0.0025,0.0488,0.7036,0.6655,-0.0098,1.3913,-0.0461,-0.2077,-1.3636,-0.2047,0.2294,-1.0888,-0.3256,-1.1282,-1.2768,-0.9254,0.8074,1.8182
9267.0,-0.4593,-1.7958,0.9192,-0.8909,-0.0095,-1.008,-0.787,1.2499,0.228,0.7686,0.4782,1.1866,0.5484,0.7359,-0.0807,-0.0666,2.0265,-1.7219,0.0825,0.2103,0.6611,-0.7498,-1.2836,-1.573,-1.0358,1.3363,0.4139,-0.1678,-0.863,0.6443,-2.1833,-0.7683,-0.3069,-0.4688,-0.4005,-0.3607,-0.9789,0.7802,0.6226,0.4446,1.0053,0.0289,-0.5338,1.1987,1.381,-1.0584,-0.8883,0.2711,1.2533,-0.8992,-0.6522,1.1043,-0.5273,-0.9785,0.4959,-1.0135
