Entrez_Gene_Id,Entrez_Gene_Id,Entrez_Gene_Id,TCGA-AA-3664-01,TCGA-AA-3715-01,TCGA-AA-A01P-01,TCGA-AA-A022-01,TCGA-AA-A02R-01
10266,10266,10266,-2.6098,0.2604,1.5542,-0.6589,-1.279
10268,10268,10268,-2.2046,0.0873,2.2687,0.3164,-0.1975
5901,5901,5901,-0.373,1.5199,0.3591,-1.2088,1.0746
57610,57610,57610,-0.5913,0.5879,-0.6713,0.5554,-0.2313
5902,5902,5902,-0.6679,0.1369,0.0769,-0.6098,0.7653
64901,64901,64901,1.7361,0.0127,0.0549,0.8641,-2.6628
5903,5903,5903,0.9423,-2.8245,-0.1493,-1.0582,0.5456
8498,8498,8498,-1.4459,1.325,0.1014,0.0051,-0.235
202151,202151,202151,,,-0.7406,,
26953,26953,26953,0.9229,-0.9608,-0.5317,1.471,-0.833
10048,10048,10048,0.3075,-1.0814,0.2682,-0.9033,-0.2254
5905,5905,5905,-0.6797,2.0731,1.2341,0.9243,0.9449
29098,29098,29098,-1.3685,0.0618,0.4454,0.2005,0.0392
5906,5906,5906,1.2627,-1.8394,0.5664,-1.4576,-0.3962
5908,5908,5908,0.8579,-0.2108,-0.0992,1.1213,0.8713
23108,23108,23108,1.9472,0.0594,1.2572,1.0148,0.6849
5909,5909,5909,0.1402,1.7743,-0.5134,0.1875,0.356
5910,5910,5910,0.5559,-0.641,-0.4047,-1.015,-0.9715
5911,5911,5911,1.3823,-0.2017,-1.3223,-2.2578,-0.8238
5912,5912,5912,1.1205,2.474,2.0656,2.0526,1.5668
57826,57826,57826,1.6515,-0.9328,-0.4425,-0.0877,-0.2462
2889,2889,2889,-0.3157,0.8442,0.4158,2.5238,1.4909
9693,9693,9693,-0.6262,-1.8619,0.4574,0.2572,0.5941
10411,10411,10411,-0.4018,2.5237,1.6453,2.0213,-1.1911
11069,11069,11069,1.1586,-0.5197,0.0581,-0.8765,-1.4174
9771,9771,9771,2.3915,-2.1705,0.7048,-0.6139,-0.8895
51735,51735,51735,1.0421,0.0058,-0.076,-0.2424,0.2176
51195,51195,51195,-0.2184,-1.7172,-2.9313,-0.6786,-0.4812
65059,65059,65059,2.3466,-0.8127,0.4188,-0.3043,-1.3557
5913,5913,5913,0.3364,-1.7755,-0.5466,1.375,-1.7755
5914,5914,5914,-1.5503,0.4875,-0.1719,0.3645,-0.3879
5915,5915,5915,-1.3529,0.48,0.3229,-0.1863,0.1015
5916,5916,5916,-1.1349,2.322,-0.2251,-0.165,0.465
5918,5918,5918,1.2109,-0.4501,2.4117,2.3669,0.5299
5919,5919,5919,-1.0414,1.0927,1.2271,0.3775,-0.0164
5920,5920,5920,0.2073,1.3363,3.0382,2.0387,1.6049
57038,57038,57038,0.1613,-3.1365,-0.3892,-0.6603,-0.8679
5917,5917,5917,1.0047,-0.6773,0.2546,-0.6985,-0.2879
5921,5921,5921,1.1302,-0.3647,0.5366,-0.8668,-0.2331
5922,5922,5922,0.8027,-1.8548,-0.3285,-0.0698,0.5191
22821,22821,22821,0.4966,1.2368,0.709,1.8832,1.3691
10156,10156,10156,-0.5204,0.595,0.4547,0.6938,-0.0542
401331,401331,401331,-0.2515,0.067,0.3762,0.2057,-0.87
8437,8437,8437,0.6153,0.1846,0.1119,0.2086,0.5712
9462,9462,9462,2.8277,0.1295,0.9046,-1.1926,-0.4971
64926,64926,64926,-0.3371,1.3449,2.0551,1.7274,1.411
51655,51655,51655,0.2664,1.3653,-0.7094,-0.4502,-1.9374
23551,23551,23551,-0.6194,0.1533,-0.3942,-0.9442,-0.6011
158158,158158,158158,0.9987,0.2172,-0.9831,-0.8087,-0.1944
221002,221002,221002,-0.2027,-0.0565,0.3457,0.0931,1.989
153020,153020,153020,1.6923,-1.6487,1.618,0.0317,-0.0268
255426,255426,255426,-1.2754,0.0679,-1.2754,-1.2754,-1.2754
5923,5923,5923,-0.338,-0.518,0.3842,-0.3873,-0.8179
5924,5924,5924,0.4324,2.2362,1.423,-0.4652,1.0916
10125,10125,10125,1.2615,0.6951,1.6902,1.6243,1.2187
10235,10235,10235,-0.5212,1.3368,1.1113,1.0995,0.5091
25780,25780,25780,-0.0736,-0.4835,2.1459,0.3388,-0.113
115727,115727,115727,-0.1876,1.7241,0.9362,0.2257,0.407
54922,54922,54922,-1.3559,0.3483,1.4915,-0.1008,-0.4986
10633,10633,10633,-0.2461,0.7117,-0.2506,1.5629,1.0669
91608,91608,91608,-0.8604,0.4182,-0.7882,-1.2252,-0.705
387496,387496,387496,-0.4103,-0.3513,-1.9658,-1.3281,0.0706
65997,65997,65997,-1.0822,-1.0414,-1.1641,-0.4849,-2.2648
51285,51285,51285,-1.1394,0.6769,0.8833,-0.5435,0.3732
644943,644943,644943,0.7025,-3.255,0.664,-0.7931,-2.6069
11186,11186,11186,0.2665,1.3825,1.1455,1.4036,1.5693
9770,9770,9770,-0.2245,0.152,1.1595,-0.16,-0.0981
283349,283349,283349,0.8133,0.2367,-0.3363,-0.0965,1.0793
83937,83937,83937,-0.2854,1.1575,2.0855,0.6178,1.4555
83593,83593,83593,1.3166,1.1471,1.772,0.9253,1.4689
166824,166824,166824,1.2937,-1.1588,0.854,0.5709,-2.2898
8045,8045,8045,-0.4594,0.8519,0.9511,0.9606,0.2532
11228,11228,11228,-0.5871,0.6399,0.6941,0.2893,-0.2595
9182,9182,9182,0.662,1.6095,0.4305,-1.5043,-0.9852
125950,125950,125950,-0.2771,0.1102,-0.5424,-0.003,0.4014
55225,55225,55225,1.1717,-2.1482,-0.5231,0.3575,-0.0547
84839,84839,84839,,,-1.7962,,
30062,30062,30062,,,1.0157,,
5925,5925,5925,-2.0417,-1.9932,-0.0143,-0.3432,0.3548
9821,9821,9821,0.498,-2.1311,-0.3877,-0.5904,-0.6746
57786,57786,57786,2.1789,-2.3939,-0.4176,-0.3707,0.7046
5928,5928,5928,1.1924,-0.0545,0.7333,-1.157,1.023
5929,5929,5929,2.1621,-2.3004,0.0706,-1.698,0.3798
5930,5930,5930,1.245,-3.0902,0.0422,-0.6034,0.8677
5931,5931,5931,-0.3045,-1.0447,-0.3613,-0.2274,-0.4656
5932,5932,5932,1.73,-0.7872,1.1341,1.2625,1.5218
10741,10741,10741,0.4645,-0.9745,-0.4446,-0.8842,-0.8856
10616,10616,10616,-0.8929,1.462,0.4077,0.8712,0.3012
64080,64080,64080,-0.923,-2.5194,-0.6253,0.7985,-0.9804
5933,5933,5933,1.4387,-1.2724,-0.6127,-1.7937,-0.4517
5934,5934,5934,1.3078,-0.7818,-0.3369,-0.8272,-0.2508
8241,8241,8241,-0.9689,1.3235,0.214,1.1257,0.7144
54033,54033,54033,-2.728,-0.1784,0.5982,-0.2681,-1.5459
10137,10137,10137,1.244,-1.4966,-0.7193,-1.8364,0.1618
389677,389677,389677,1.3892,-2.0451,-0.1746,-0.3564,-0.0053
10432,10432,10432,0.5357,0.5942,0.5636,-0.0076,1.0722
64783,64783,64783,0.2424,-0.7227,1.8778,-1.2687,0.1909
29890,29890,29890,-0.9897,0.9762,0.1499,0.9021,1.0323
22828,22828,22828,0.367,-2.6065,-0.0252,-0.3698,0.582
84991,84991,84991,-0.0221,-1.3662,-0.0263,0.1917,0.7604
92400,92400,92400,0.5459,-0.8553,-0.0975,0.415,-1.3545
9904,9904,9904,-0.3698,-0.0543,-0.1353,0.2872,1.4151
282996,282996,282996,0.5157,-1.1667,0.4052,-1.4382,-0.4905
55696,55696,55696,-0.0475,-0.1508,0.0891,-0.0353,1.0053
55147,55147,55147,-0.7153,1.1071,-0.0753,0.4867,0.4194
221662,221662,221662,-1.3745,-0.4409,-0.1468,1.5695,-1.4832
58517,58517,58517,1.9995,-2.4474,0.5033,-0.0195,0.097
64062,64062,64062,0.9649,-1.0428,-0.4013,-1.5262,-0.4185
54439,54439,54439,1.4693,-1.5359,-0.1008,-2.3631,-0.888
55131,55131,55131,-0.3985,-1.7892,-0.3702,-0.5036,-0.9819
155435,155435,155435,0.2394,-0.7564,-0.4954,1.3431,-0.7779
23029,23029,23029,1.2816,-4.0383,-0.0129,-0.3769,-0.3448
5935,5935,5935,0.4815,-2.605,-0.7945,0.3453,-0.9952
55544,55544,55544,0.1253,0.1478,-0.3858,0.8602,1.6656
9584,9584,9584,1.5262,-2.6198,-1.0162,-1.0462,-1.0405
55285,55285,55285,2.1357,-1.7779,-0.2853,-0.2885,-1.2493
79171,79171,79171,-1.8767,-0.2818,0.4246,0.5059,-0.1635
375287,375287,375287,0.5227,-1.0306,1.0575,0.3605,0.2439
375316,375316,375316,-0.1054,-0.0503,-0.4826,1.9563,-1.1437
129831,129831,129831,-0.2334,0.3347,-0.297,-0.9189,-0.1838
5936,5936,5936,-2.3574,0.3259,0.5607,-0.974,-0.1381
166863,166863,166863,,,-2.3304,,
54502,54502,54502,1.5086,-0.6648,0.0341,-0.9333,-0.5205
83759,83759,83759,-1.0266,1.472,0.5162,0.2337,0.3476
10181,10181,10181,0.348,0.4173,0.7637,0.5521,0.3341
10180,10180,10180,1.0114,-1.9962,-0.055,0.8068,-0.4574
10179,10179,10179,0.881,-0.6142,0.0445,-0.6095,-0.3118
9939,9939,9939,-0.3158,0.1237,0.8568,-0.4889,0.3797
23543,23543,23543,1.0666,2.0011,0.5596,-0.5791,0.4596
5937,5937,5937,-0.4836,0.865,0.4852,-0.7236,0.0357
5939,5939,5939,-0.1399,1.4767,1.4294,2.6649,1.4108
27303,27303,27303,-1.4373,1.9231,0.6588,-0.63,-0.6971
51634,51634,51634,1.4212,-3.2533,-0.3981,0.2717,-1.3738
27316,27316,27316,1.7006,-1.7198,-0.9374,-1.7387,-1.423
494115,494115,494115,0.3327,-0.8095,0.8118,-1.3514,0.1636
27288,27288,27288,,,-2.1226,,
139804,139804,139804,,,-5.1639,,
5940,5940,5940,,,-3.5617,,
286557,286557,286557,,,,,
378948,378948,378948,,,,,
378950,378950,378950,,,,,
159163,159163,159163,,,,,
378951,378951,378951,,,,,
159125,159125,159125,,,-1.9449,,
159162,159162,159162,,,,,
64593,64593,64593,,,,,
5947,5947,5947,-0.883,0.0834,-0.5054,-0.8786,-1.113
5948,5948,5948,-0.6791,-1.0944,-2.259,-1.6034,-1.3926
5949,5949,5949,,,-1.1791,,
5950,5950,5950,-1.2079,0.0684,-0.4325,0.7118,0.2777
83758,83758,83758,-1.4968,0.4582,0.0612,0.3393,-0.2419
116362,116362,116362,-0.7481,-0.7049,0.5667,-0.1865,-1.2517
3516,3516,3516,0.8473,0.6728,0.5773,0.5108,0.1135
11317,11317,11317,,,-1.7911,,
11030,11030,11030,0.4947,-0.1263,0.9799,-0.2001,-0.5915
348093,348093,348093,-0.4874,-0.0866,1.3694,-0.246,-0.8508
9978,9978,9978,-0.9255,-0.0224,1.0979,-0.8106,0.1047
149041,149041,149041,2.4785,-1.7347,0.3961,0.0192,-0.4589
54542,54542,54542,0.1083,0.4025,0.451,0.7832,0.7816
1827,1827,1827,0.8772,-0.3941,0.5104,0.48,-1.0272
10231,10231,10231,-0.674,-0.2507,0.5394,0.1639,-1.0281
11123,11123,11123,0.7945,-2.1795,0.7225,0.318,1.0393
55213,55213,55213,-0.4656,0.1946,-0.838,-0.8114,0.3472
1102,1102,1102,-0.8593,0.4822,-0.2083,-1.332,-0.443
1104,1104,1104,-1.2381,1.9083,0.1596,-1.6597,1.0663
55920,55920,55920,0.2171,0.9922,0.329,0.1167,-0.2672
91433,91433,91433,0.6776,1.3012,0.7407,0.7696,0.8397
9986,9986,9986,-1.117,1.6964,0.3498,1.947,0.9217
25898,25898,25898,0.4357,0.2005,-0.3524,-1.2535,0.5526
10171,10171,10171,-0.5326,-0.8453,-0.9985,0.5684,1.0984
5954,5954,5954,-0.6218,-1.6041,0.7284,0.0253,-0.1564
5955,5955,5955,0.8274,-1.8849,-0.1017,-0.8969,-0.236
57333,57333,57333,-1.6411,1.4566,0.9264,0.27,-0.2998
23186,23186,23186,1.0641,0.9753,0.5818,0.6209,1.3937
283248,283248,283248,0.3837,-0.7682,-0.4253,0.7333,1.6538
55758,55758,55758,2.0486,-1.683,-0.5116,-0.2756,-0.0699
92241,92241,92241,-0.0552,1.0167,1.4391,-0.0337,1.0151
5957,5957,5957,-1.8924,0.6474,-0.0455,0.0745,-0.9873
343035,343035,343035,1.2978,-1.5321,-0.7662,-0.6287,-1.5321
7936,7936,7936,-1.9519,-0.1935,0.5644,1.1168,-0.7213
157506,157506,157506,1.4471,1.6158,2.1611,-0.787,-0.2922
51109,51109,51109,0.1223,0.0264,-1.0395,-0.8696,-0.3041
145226,145226,145226,0.0854,-0.1713,-1.4225,-0.2758,-2.2476
112724,112724,112724,-0.45,0.4499,0.3833,0.906,1.2453
57665,57665,57665,-0.305,-3.0053,0.4451,-0.578,0.0617
8608,8608,8608,-0.8654,2.2874,0.5929,1.2955,0.2626
5959,5959,5959,-0.554,-0.1564,0.5389,-0.3384,-2.9586
50700,50700,50700,,,-1.6069,,
201299,201299,201299,-0.2285,0.8054,0.135,-0.9739,-0.5873
5962,5962,5962,-0.4345,0.3472,0.4391,-1.272,-0.3074
9985,9985,9985,1.6956,1.1951,0.8553,2.6532,0.4595
8434,8434,8434,-0.0249,0.1472,0.5186,-1.5452,-0.1479
9401,9401,9401,1.3575,1.421,-0.0365,-0.1744,0.7168
9400,9400,9400,-0.1535,0.5159,0.0021,1.0576,-0.3432
5965,5965,5965,0.9384,-2.1714,0.8225,-0.6765,0.5156
65055,65055,65055,0.7753,-0.205,-0.1893,-2.0973,-1.858
51308,51308,51308,-0.5136,0.6178,1.5586,1.5563,1.6679
221035,221035,221035,0.7098,-0.7991,0.1164,-0.3534,-0.2742
80346,80346,80346,-2.047,2.0233,0.8073,0.9812,1.1186
7905,7905,7905,0.2235,0.7381,1.0792,0.1193,0.0305
92840,92840,92840,0.4764,0.5518,0.2807,-0.3015,-0.8719
5967,5967,5967,-0.0907,-0.0495,-1.4191,-0.3,-1.1115
5968,5968,5968,,,-1.2889,,
5969,5969,5969,,,-1.6451,,
5068,5068,5068,-0.2964,-1.5725,-1.5053,-1.746,-1.6276
130120,130120,130120,,,-1.0204,,
83998,83998,83998,0.6719,0.5355,-0.5968,0.3991,0.6761
5966,5966,5966,0.8056,-0.8542,0.2001,1.0481,-0.1801
5970,5970,5970,-1.0943,1.0836,-0.2586,2.4335,0.9139
5971,5971,5971,-2.0803,3.4883,0.3629,1.3237,2.3378
768211,768211,768211,1.3917,0.6838,2.2705,-0.1513,0.587
285613,285613,285613,-0.5724,2.2964,1.0317,-0.5233,-0.7282
5649,5649,5649,-1.1365,-1.1086,0.7057,-0.3466,-0.1248
84957,84957,84957,0.7217,3.8432,1.2017,0.697,1.853
28954,28954,28954,-1.3907,0.3875,0.6302,0.056,-0.7331
161253,161253,161253,-0.4293,0.3281,-0.9174,2.2688,-0.7864
5972,5972,5972,-0.072,-0.3209,-1.2096,-1.6477,-1.1167
5973,5973,5973,-1.0946,1.2215,1.2142,0.0893,0.6055
387849,387849,387849,-0.5302,-0.6521,-1.199,-0.5352,0.1682
29803,29803,29803,-0.9759,-1.0449,-0.9699,-1.1216,-0.0759
85021,85021,85021,0.1106,-1.4107,-3.3105,-0.1044,-0.6823
9185,9185,9185,1.098,-3.1893,-1.262,-0.1948,-2.52
11079,11079,11079,-0.7961,0.7558,0.6643,1.0148,-0.1546
473,473,473,0.4322,-0.3614,-0.9946,0.4373,-0.6129
85004,85004,85004,-0.8774,-0.1254,0.2435,-1.0831,-0.6655
79785,79785,79785,-1.4763,-1.4763,-0.9946,-1.4763,-1.4763
389075,389075,389075,,,-5.2138,,
5978,5978,5978,0.4775,0.121,0.4876,-0.3519,1.3606
5979,5979,5979,1.9396,0.2621,0.1663,-1.2935,1.5696
56729,56729,56729,-1.2898,1.9542,0.7034,-1.2898,-0.0654
84666,84666,84666,0.5935,-1.2396,-1.6171,-1.2848,-1.6441
54884,54884,54884,-0.937,0.9903,-0.4142,-0.0173,-1.0413
51455,51455,51455,1.4488,-1.444,-0.7529,-1.2056,-0.7759
5980,5980,5980,1.6527,-1.2936,0.7107,-0.038,0.7763
57455,57455,57455,-0.782,1.5399,0.5105,1.0187,0.5709
254958,254958,254958,,,-1.2031,,
25996,25996,25996,-0.6009,1.0655,-0.9575,-1.1638,-1.476
57109,57109,57109,-1.5685,0.4947,-0.2894,0.2393,0.537
5981,5981,5981,1.1527,-0.9051,0.8385,0.3298,0.9629
5982,5982,5982,-0.4051,0.5993,0.6066,-3.2627,-0.8699
5983,5983,5983,0.6648,-0.9368,-0.3234,-1.7937,-0.4401
5984,5984,5984,1.8619,-0.6158,0.0045,-0.8253,0.4014
5985,5985,5985,1.5541,1.2762,0.0807,0.1223,1.3332
317671,317671,317671,1.606,0.0917,-0.3906,-1.2955,-1.3376
117584,117584,117584,0.8948,-0.7825,-0.0856,-0.9704,-1.3431
55312,55312,55312,0.989,-2.0654,-0.9722,0.5454,-0.2293
5986,5986,5986,-1.5016,1.0562,0.1197,2.0294,2.25
5988,5988,5988,-1.2405,-1.2405,-1.2405,-1.2405,-1.2405
10740,10740,10740,1.2698,2.0505,1.1492,1.2591,2.0909
10739,10739,10739,-1.3658,1.0833,-1.3658,0.6001,-1.3658
10738,10738,10738,,,-3.0386,,
10737,10737,10737,0.8263,0.1449,0.1183,3.7631,-1.7757
342931,342931,342931,-1.6749,-1.6749,-1.6749,-1.6749,-1.6749
442247,442247,442247,,,-1.1394,,
91869,91869,91869,-0.1977,0.6724,0.065,-1.3917,0.4065
23180,23180,23180,-1.4638,0.2932,0.8515,0.0752,0.3289
130132,130132,130132,0.426,-0.1707,0.1984,0.1322,-0.6276
64326,64326,64326,2.2623,-2.1309,-1.2894,-1.7627,-1.1195
55159,55159,55159,1.0453,0.2641,-0.0621,-1.4554,1.9094
5989,5989,5989,-0.6033,1.6052,0.6642,0.7387,0.2811
5990,5990,5990,0.6992,0.5528,0.5271,-1.8266,-0.5003
5991,5991,5991,0.7209,1.0877,-0.0628,1.1433,-0.1111
5992,5992,5992,0.2963,-1.7084,-1.7084,0.3927,-1.2857
5993,5993,5993,0.7074,1.4494,3.2046,1.7547,0.6129
222546,222546,222546,,,-1.1923,,
64864,64864,64864,1.1305,-1.1177,0.0897,-0.158,1.2819
731220,731220,731220,0.0058,1.2538,0.2405,-1.7026,-1.7026
8625,8625,8625,-1.2419,1.3983,0.0625,-0.1969,-0.8521
5994,5994,5994,0.718,-0.9944,-1.9202,-1.0487,-0.9638
54931,54931,54931,0.9094,-3.052,-0.6498,-0.7019,0.4657
93587,93587,93587,-0.3058,-2.4284,-0.4144,-0.0484,0.1786
158234,158234,158234,1.0851,-1.2886,-0.5144,1.7546,-2.7873
57529,57529,57529,-1.7094,-1.7094,-0.306,0.5216,-1.7094
340526,340526,340526,-1.1896,0.5809,0.9309,-0.668,-0.0349
23179,23179,23179,0.7548,0.1061,0.3826,-0.6222,0.4631
5863,5863,5863,0.3755,1.0363,-0.743,1.1845,-1.2001
57139,57139,57139,1.5045,1.3486,-0.0843,2.0101,-2.7376
266747,266747,266747,0.4182,1.0449,0.8166,1.4144,0.3902
56963,56963,56963,-0.8036,0.3746,1.1869,-0.3839,-0.0413
285704,285704,285704,0.6267,-0.2162,-1.1934,-1.5354,-0.951
9104,9104,9104,-0.1358,-0.2286,-0.6267,-1.3343,-0.9165
64283,64283,64283,1.557,2.9727,0.683,0.379,0.5617
9827,9827,9827,-0.7835,0.8423,-0.4372,1.0039,-0.2582
400966,400966,400966,1.5904,-2.6335,0.666,0.0211,0.2732
653489,653489,653489,1.5499,-2.4512,-0.0658,0.0573,0.6296
285190,285190,285190,1.9293,-2.3261,-0.3841,0.7607,0.4251
84220,84220,84220,1.0759,-1.0566,0.772,0.4834,0.3978
729540,729540,729540,1.8289,-1.6161,-0.0627,0.848,0.6763
727851,727851,727851,,,-2.6021,,
5995,5995,5995,0.3604,-1.2368,-1.2368,-1.2368,-1.2368
6001,6001,6001,0.545,-0.1769,0.7097,0.8302,0.9919
8786,8786,8786,0.7382,0.4212,-0.9193,2.9793,-0.5059
6002,6002,6002,0.4543,0.921,0.7451,0.8373,0.9874
6003,6003,6003,1.3903,-1.5959,-0.2203,-0.6902,-0.8265
10636,10636,10636,-0.3604,2.0679,0.9543,0.2888,-0.1689
5996,5996,5996,0.7925,-0.4274,0.3461,-0.2278,0.1747
6004,6004,6004,1.9251,2.0424,0.7542,0.7208,0.5002
26575,26575,26575,2.559,-1.0297,-0.3816,0.9824,-0.5209
64407,64407,64407,-0.1529,-0.6068,1.0868,-0.4593,0.474
10287,10287,10287,0.2705,2.5256,1.4579,0.6203,1.2365
8601,8601,8601,-1.321,-1.321,-0.859,0.042,-1.321
431704,431704,431704,,,-1.1095,,
26166,26166,26166,-1.591,0.5456,-0.9089,-1.591,-1.591
5997,5997,5997,0.1268,1.9985,0.9226,1.3332,-0.8471
5998,5998,5998,-0.1986,0.8875,-0.2241,-0.0346,-0.9585
5999,5999,5999,-0.2002,1.0017,0.4317,0.4779,-0.8837
8490,8490,8490,0.4542,-2.2773,0.2276,-1.7216,-1.9739
9628,9628,9628,-0.7779,-0.0067,-1.513,-1.0168,-1.1528
6000,6000,6000,2.3578,-1.0845,-1.0845,-1.0845,-1.0845
401190,401190,401190,-1.9361,-0.376,0.0894,-1.1407,-0.2997
85397,85397,85397,,,-0.3219,,
8787,8787,8787,-0.3376,0.4917,1.4092,0.1393,-0.0171
388531,388531,388531,-0.1973,-2.394,0.1026,-1.3092,-0.0229
353299,353299,353299,,,-1.2481,,
6005,6005,6005,,,-1.616,,
84236,84236,84236,-2.5474,-4.3854,0.5086,0.693,-4.383
57414,57414,57414,-1.8769,1.1824,0.1914,2.5401,0.0204
25807,25807,25807,-0.0782,2.542,0.8339,0.3606,1.1193
64285,64285,64285,-0.5383,1.5392,0.2408,2.8701,-0.3103
79651,79651,79651,0.5992,1.8132,1.9355,2.1536,2.1149
9028,9028,9028,-0.4374,0.1126,0.5399,0.8539,-1.2108
54933,54933,54933,1.1729,-0.6211,0.1877,-0.7738,-0.7783
162494,162494,162494,-1.0618,-0.1525,0.0392,1.9181,-1.3136
57127,57127,57127,0.9256,2.935,0.6301,3.1395,-0.0548
6006,6006,6006,-1.6404,1.0422,-0.7374,-0.9107,0.9608
51458,51458,51458,-0.3494,2.8251,0.4096,0.7222,-2.2738
6007,6007,6007,-0.2612,-0.1329,-1.3167,-1.3384,-0.004
6009,6009,6009,-0.4524,-1.4087,-1.0335,-1.9552,-1.8547
121268,121268,121268,-0.8198,2.0247,1.4009,3.0439,1.7521
6010,6010,6010,,,-0.2817,,
387,387,387,-0.436,-0.2058,0.9842,-0.5909,-0.4395
388,388,388,-1.5948,0.6861,0.1618,-0.9114,-1.705
9886,9886,9886,0.7002,-0.909,1.4478,0.3051,-0.76
23221,23221,23221,-0.7967,1.0654,0.7071,1.5209,-0.1514
22836,22836,22836,2.0512,-1.3214,0.2883,-1.2755,0.3413
389,389,389,-1.8508,1.6147,1.0108,0.3897,-2.0085
29984,29984,29984,-0.7621,1.124,-0.1333,0.6977,-0.2564
54509,54509,54509,-0.4419,2.5759,0.2482,2.6551,1.4561
391,391,391,-2.693,2.8548,1.2481,1.3165,0.6076
399,399,399,-0.8145,1.5286,1.2793,0.4764,0.6934
57381,57381,57381,-1.1885,0.8404,1.31,-1.5673,-0.3453
23433,23433,23433,0.5956,0.0909,0.1891,-1.504,-0.3643
55288,55288,55288,0.2596,-1.6651,-0.7289,-2.1148,0.3012
89941,89941,89941,0.0379,2.1062,0.0151,1.6292,1.0841
58480,58480,58480,0.7789,-3.284,0.792,1.1424,-0.4064
171177,171177,171177,0.5808,1.6439,0.0507,-0.0292,0.629
158800,158800,158800,-0.46,-0.4029,-0.891,4.6594,-1.6795
727940,727940,727940,,,-1.5098,,
114822,114822,114822,1.8622,2.0002,-0.0668,0.8561,0.5795
85415,85415,85415,0.1976,-1.6708,0.025,-0.321,-1.2904
158787,158787,158787,-1.3685,0.669,0.5236,2.1977,0.2486
26150,26150,26150,1.0991,1.0892,1.025,0.1622,1.5025
79608,79608,79608,0.3049,-0.3198,1.7185,-0.0361,-0.2372
60626,60626,60626,-2.0027,1.0517,0.7905,1.2297,0.9429
55188,55188,55188,1.9977,0.3158,-0.1733,1.4546,0.7727
9912,9912,9912,0.2439,-0.8632,-1.7169,0.7869,-0.6314
253260,253260,253260,1.8284,-1.1018,0.4131,0.5265,-0.0435
55183,55183,55183,1.4216,-2.385,0.0157,-0.6818,0.7946
83547,83547,83547,0.2628,1.5398,0.7606,2.1442,0.8945
353116,353116,353116,-0.7219,2.2616,1.0087,2.3631,1.7124
196383,196383,196383,0.5936,1.985,2.1907,1.0377,1.1056
23504,23504,23504,1.7792,1.0279,-0.302,-0.9444,-1.0752
85376,85376,85376,1.2237,1.3107,1.2869,0.9489,2.4383
150221,150221,150221,1.6727,1.5926,-0.1403,1.4272,3.2961
284716,284716,284716,1.3111,-0.7333,-1.5376,-1.2522,0.4446
57494,57494,57494,-0.6271,2.732,0.6605,1.1081,-0.5017
22999,22999,22999,-0.2309,-0.2024,0.4055,-0.4285,-1.1748
9699,9699,9699,0.5506,-1.0272,-0.6489,-1.0272,-1.0272
9783,9783,9783,1.8664,1.3403,-0.8673,-0.1804,0.2909
140730,140730,140730,-0.1263,-1.1563,-0.1375,-0.6536,-1.0985
9610,9610,9610,0.3073,1.7533,1.1099,1.5023,1.6271
54453,54453,54453,0.0436,0.3535,0.1521,0.2623,0.1775
79890,79890,79890,-0.3256,1.0576,0.2463,1.6672,1.4733
6015,6015,6015,-1.8775,1.9755,0.3841,2.6274,-0.3104
126432,126432,126432,1.0639,-1.0703,-0.1401,-1.4061,-0.9627
60561,60561,60561,0.7569,-2.1373,-0.6486,-0.5099,-2.1394
83732,83732,83732,-0.1101,-1.5918,-0.6231,-1.1136,-0.7744
55781,55781,55781,0.219,-2.3967,-0.108,-0.5072,-0.666
8780,8780,8780,2.38,-0.73,0.8299,1.4325,-0.2084
8737,8737,8737,-0.3546,-0.1416,1.4613,2.5181,2.309
8767,8767,8767,-0.0211,0.5389,0.2603,0.2426,0.4022
11035,11035,11035,0.3953,0.7596,-0.0968,0.3224,-0.199
54101,54101,54101,-0.7871,2.893,1.815,-0.1833,1.0204
92129,92129,92129,0.4157,-1.7617,-1.7617,0.6717,-0.821
134701,134701,134701,,,-1.1675,,
6016,6016,6016,2.0001,0.8225,-0.7895,-0.4671,-1.4718
6014,6014,6014,,,-1.9186,,
6017,6017,6017,,,-0.8552,,
6018,6018,6018,1.5656,-1.1199,0.3043,-0.5696,0.9235
51132,51132,51132,0.7796,-3.2367,-0.3371,0.0173,-0.4344
6013,6013,6013,-2.0019,-2.0019,-1.2389,2.0095,-2.0019
6019,6019,6019,-2.366,-2.366,-1.4466,1.065,-2.366
117579,117579,117579,,,-4.7828,,
146206,146206,146206,1.2459,0.674,1.1287,0.945,0.4576
80010,80010,80010,2.1763,-1.9712,0.3604,-0.3913,-0.5333
55005,55005,55005,0.3175,-1.7165,-0.6366,-0.1472,-0.3111
64795,64795,64795,0.2057,-1.505,-1.4221,-0.3673,-0.3831
64777,64777,64777,-0.1654,3.671,0.6965,-0.6217,1.21
6023,6023,6023,-1.1033,0.6552,-0.8304,2.6105,0.0061
196475,196475,196475,,,-0.2668,,
338879,338879,338879,0.2405,0.4599,-1.5525,1.5069,0.1342
122651,122651,122651,,,-7.0127,,
493901,493901,493901,,,-2.7929,,
440163,440163,440163,,,-1.7068,,
6035,6035,6035,-0.5251,1.2351,0.054,-0.5901,0.0696
6036,6036,6036,-0.6477,1.3545,0.9406,0.7159,-0.6961
6037,6037,6037,-1.6907,1.0359,-1.6907,-1.4244,-1.6907
