Entrez_Gene_Id,TCGA-AA-3664-01,TCGA-AA-3715-01,TCGA-AA-A01P-01,TCGA-AA-A022-01,TCGA-AA-A02R-01
10270.0,0.6096,0.5552,-0.2542,0.581,-0.0879
26993.0,-1.4444,0.6254,-0.7294,0.884,-0.1938
10142.0,0.6014,-2.2539,0.0133,0.8473,-0.0558
221264.0,0.1171,-2.5011,-1.01,-1.6798,-2.4725
79647.0,0.9016,-1.2258,-0.4045,0.0866,-0.2304
55122.0,-0.4254,-0.5549,0.5241,-0.2071,0.55
80709.0,-0.8097,0.4689,0.4973,1.573,0.2374
254268.0,-2.0791,-2.0791,-1.6174,-2.0791,-2.0791
10327.0,-1.0601,1.0684,0.8753,0.0298,0.4649
57016.0,-0.3751,-1.5673,-3.023,-0.6697,-1.2164
231.0,-1.2316,0.6356,0.7404,1.207,0.0661
441282.0,-0.4415,-0.2178,-1.5323,-1.5323,-1.1558
1645.0,-0.6485,-0.1357,-1.1973,0.827,-2.16
1646.0,-0.5225,-0.3481,-1.5094,0.323,-2.4217
8644.0,-1.4849,-0.5214,-0.286,-0.0872,-2.5336
1109.0,-1.2202,-0.0389,-0.0638,0.25,-1.7163
83592.0,-0.1347,-1.5213,0.7356,-2.0128,0.7224
8574.0,-0.1423,0.8474,-0.2501,-0.3208,1.3532
22977.0,-0.1204,0.2038,0.2379,-0.6127,0.6279
246181.0,0.4416,1.098,0.0549,0.1605,-0.1061
207.0,-0.4572,2.4067,0.7868,1.3707,-0.1972
84335.0,-1.4384,1.236,-0.1179,1.0142,0.2531
208.0,-1.1257,1.2092,-0.7599,-0.4957,0.3093
10000.0,-0.2694,0.428,1.0255,-0.1979,0.8987
64400.0,-0.1044,-1.0354,-0.0218,-0.6836,-0.0388
210.0,-1.2523,0.0759,0.0154,0.8926,-2.0992
211.0,-0.2786,0.5006,2.2424,0.9988,-0.5356
212.0,0.0327,-1.1837,-1.1837,-1.1837,-1.1837
213.0,-0.5759,-0.062,-0.612,-0.3818,-0.8702
214.0,1.1348,1.3529,0.9978,0.4148,-0.0606
126133.0,0.3901,1.5094,1.4453,0.3486,1.4625
5832.0,-0.9794,-2.421,-1.6304,-1.2162,-0.6194
216.0,0.6222,0.2547,0.8164,-1.5409,-0.7775
8854.0,0.0866,-0.2414,-1.275,-0.7458,-1.1486
220.0,-0.631,1.4527,0.4786,-0.3227,1.0662
219.0,-0.4463,-1.3633,-1.0353,-0.761,-0.2589
10840.0,0.6546,1.5666,0.4626,0.3869,-0.2185
160428.0,-0.8598,1.8726,0.9454,-0.6449,-0.1111
217.0,-0.899,-1.0496,-0.563,-0.1705,1.1478
218.0,0.3864,2.4528,0.3316,0.3195,0.0207
224.0,0.9723,0.3639,-0.1516,0.9679,1.0425
221.0,-0.4725,-0.805,1.7277,0.9329,-1.4979
222.0,0.3213,0.2997,0.1805,-1.4815,-2.511
8659.0,-1.1869,-0.8053,-1.3443,-0.895,0.4365
7915.0,-0.2501,-1.5535,-0.0957,0.7761,2.1765
4329.0,0.0197,-0.7943,0.3327,0.4295,1.1257
501.0,0.4342,-0.6009,0.3802,-0.7729,-3.3557
64577.0,-1.4015,-0.3854,-0.4903,1.4022,-0.4778
223.0,1.2449,-0.7731,0.0079,-1.0797,0.3359
226.0,-0.8009,1.2479,-0.594,0.5285,0.445
229.0,-0.0013,-1.6897,-2.0644,1.3164,-0.8021
230.0,-0.0695,2.0516,-1.9172,-1.7665,0.5107
84920.0,0.7127,-0.4549,0.1699,0.4019,0.7919
144245.0,0.9308,-0.3944,0.257,-1.308,-0.7971
440138.0,-0.2244,-0.3114,-0.0345,-0.5831,-1.1645
79087.0,-1.0103,2.2031,0.7428,0.2914,-0.2633
79868.0,2.5079,-0.2221,0.4344,1.2006,-1.8524
199857.0,-0.9431,-2.552,-1.0355,-0.9958,-1.9784
56052.0,-1.553,-0.4771,-0.6891,-2.1248,-0.8227
200810.0,-1.1897,0.521,0.8079,-0.4376,-0.1226
644974.0,0.021,0.4448,-0.0829,-1.1788,-1.8729
85365.0,-0.0949,-0.5072,0.0994,1.5229,-0.2331
10195.0,-0.9574,0.6212,-0.1892,0.1,-0.4322
29880.0,-0.1892,-2.0226,-0.7943,-1.4523,-0.991
29929.0,1.151,-2.3829,-0.041,-1.3479,0.0515
79053.0,0.6833,-3.4621,0.0842,-1.9024,-0.9617
79796.0,0.3298,-1.2974,-0.3427,-0.7549,0.095
238.0,-0.415,-1.2737,0.5021,-1.2737,-0.3056
8846.0,0.0055,-0.8492,0.5188,0.1628,0.4264
121642.0,-0.8433,1.3022,0.2403,0.9318,1.4305
221120.0,-0.7561,-0.8735,-0.0041,0.1029,0.3561
54784.0,-1.2673,0.963,-0.2614,-0.1478,0.574
54890.0,0.9181,1.3819,0.8637,0.5112,1.845
84964.0,-0.4345,1.4549,-0.3406,0.7915,-1.5872
84266.0,-0.2384,-0.131,-0.4204,0.9657,-0.0326
91801.0,0.376,-1.9073,0.2509,-2.2087,-0.0511
7840.0,0.9985,-1.6809,0.7487,0.8942,0.8715
200420.0,0.0939,-0.9298,-1.8455,1.8238,0.3341
239.0,1.0281,6.154,0.1333,1.2748,0.1496
242.0,-1.5991,2.9799,-0.9729,2.5074,1.6444
245.0,-1.1051,-0.1639,0.0403,1.2659,-0.4875
246.0,1.6407,-0.2663,-1.8268,-1.1881,-0.7082
247.0,-1.5715,1.1487,1.6376,0.8303,2.0932
240.0,0.6479,1.758,1.8831,1.0646,1.4549
241.0,-0.6357,2.2476,1.8864,-0.1539,0.4495
59344.0,-0.0154,3.2765,1.8062,2.5108,1.8339
248.0,-0.5159,-1.282,-2.2289,0.9939,-0.3743
80216.0,1.3148,-0.0864,1.5263,0.6963,-0.025
115701.0,-0.3379,0.5558,1.2625,0.1981,0.7995
57538.0,-0.5052,-0.3823,-0.0479,-0.3735,-1.155
249.0,-0.7152,1.1417,0.465,-0.2977,-0.9576
250.0,-0.4438,1.9373,0.3682,-0.6416,-1.3352
251.0,-0.9425,1.0621,0.267,-1.3399,-0.6835
57679.0,1.5095,-0.0629,0.4524,-0.1262,-0.1832
259173.0,0.8176,1.7438,-1.0628,0.9442,-0.4942
151254.0,0.5912,-1.7706,-1.0301,0.1269,-0.8538
130540.0,1.5536,-2.1999,0.0581,2.6217,-1.1462
65062.0,0.7616,0.1223,0.4156,0.1409,1.5356
79800.0,2.1069,-2.2359,-0.2836,-1.6754,-0.9292
257.0,0.4418,-0.3791,-0.902,1.7132,-0.1453
83650.0,-1.9146,-1.9146,-1.9146,1.5084,-0.8852
23600.0,0.371,-2.1414,-1.2705,-2.1091,-1.7681
259.0,-1.1879,-0.4239,-1.7659,-0.4793,-1.0925
55626.0,-1.3802,-0.0203,-0.0361,-0.3437,0.0807
262.0,1.279,-2.348,0.1651,-1.6148,0.3743
144193.0,1.1188,-0.0699,-0.5831,1.5163,-0.6018
51005.0,-0.197,2.3551,0.2336,0.6367,1.5428
267.0,-1.8277,1.3688,-0.0786,0.3422,0.4707
268.0,1.5342,1.6214,1.1987,2.2374,1.2473
269.0,-1.6216,-1.6216,-1.6216,-1.6216,-0.9536
120425.0,0.1914,0.6701,1.1521,0.3996,0.8128
57463.0,-1.2066,0.913,0.2852,1.066,0.9884
347902.0,0.3026,1.2017,0.6265,0.4314,-0.3131
386724.0,1.0812,1.2141,0.283,2.8873,-0.264
9949.0,3.0264,-2.5095,0.1035,-2.4204,0.0064
83607.0,-0.0244,-0.7738,-1.3196,-1.1163,-1.0344
196394.0,0.5509,-0.2372,0.2371,-0.3404,-1.8186
81693.0,-0.3657,0.2288,0.6274,1.9591,1.1298
154796.0,0.6335,-1.9786,-1.7405,-0.781,-2.0782
154810.0,-0.5898,0.3812,0.8474,-0.7373,-0.1696
51421.0,-1.1914,1.988,0.4923,0.3808,1.0277
270.0,-1.0188,-0.0789,1.315,-0.1734,-1.3556
271.0,-1.1412,0.8244,-0.7228,-0.3863,-0.1403
272.0,1.0259,0.3382,0.2394,1.011,1.2411
273.0,0.6555,1.0483,-0.0603,-1.0252,-0.605
275.0,0.2201,-0.1204,-1.0192,-0.4796,-1.5863
276.0,-1.6433,-1.0735,-0.0971,2.7661,-1.5297
279.0,-1.4234,-0.222,-0.8604,2.3155,-1.2783
280.0,0.113,-0.7526,-0.2976,1.808,-1.1055
155185.0,-2.0909,0.4474,1.4735,1.1953,1.3157
51321.0,0.1605,-1.4112,-0.2863,-0.4832,-1.3164
201283.0,0.839,-1.0707,0.0773,-0.6136,-1.4648
10393.0,0.4187,-1.5538,-0.1069,-0.8932,-0.493
51529.0,-1.9253,0.9439,0.1176,-0.4321,-0.4794
25847.0,-1.1147,-2.2336,0.1288,-0.8217,-1.1601
119504.0,0.3447,-0.5426,-1.0058,-1.0135,-1.7146
64682.0,-0.1568,-1.0368,-0.9644,-1.7993,0.3758
29882.0,-0.5875,1.8067,0.4771,2.7963,0.2474
29945.0,1.69,-1.8014,0.1637,-0.1138,0.1342
51433.0,-0.4782,1.156,-0.6065,0.9801,0.0809
51434.0,-0.0392,1.0094,-0.6316,-0.426,1.1554
283.0,-0.5695,-0.1633,0.5537,-0.4502,-1.1282
23357.0,0.1588,-0.5208,-1.2027,-1.0025,-0.5881
90806.0,2.8861,-1.6281,-0.4203,-1.0552,-0.2909
284.0,0.2948,0.2037,0.6143,-1.1523,-1.1429
285.0,0.8654,-0.0278,0.2623,-0.3315,-0.73
9068.0,-0.8577,0.2884,1.3826,-1.0433,-0.6458
23452.0,-1.2016,1.1694,1.7053,0.3562,0.5741
51129.0,0.2304,1.7448,1.0197,0.6854,0.8885
83854.0,-0.683,2.0051,0.8987,0.9622,-0.1839
10218.0,-1.282,0.6869,0.4108,-1.282,-1.282
286.0,0.7845,2.5115,2.1578,2.7084,2.0446
287.0,-0.017,0.6671,0.8939,-0.5605,0.0967
288.0,1.0291,0.3394,0.1704,0.1519,0.7124
150709.0,0.3884,0.4803,-0.3431,-1.4704,-2.0548
348094.0,1.3327,0.7154,0.8763,1.5369,-0.7868
162282.0,0.0682,-0.9023,-0.4774,-1.6151,0.6582
51479.0,2.0217,-0.0715,1.2425,0.1828,1.7785
56172.0,-1.0276,-1.4526,-2.8439,-1.6828,-1.9056
54882.0,1.0831,-0.2968,-0.3384,0.3578,-0.3848
404734.0,-2.7293,0.4811,0.9679,0.2059,-0.9479
54467.0,1.0375,-1.8953,0.0644,-0.4262,-1.0738
255239.0,-0.3046,-0.2576,-0.638,1.5548,-1.8964
126549.0,0.0247,0.0705,-0.0124,1.421,-1.56
23141.0,2.2074,3.6934,0.6852,3.3606,3.0997
51281.0,-0.9566,0.7327,0.4564,0.7691,-0.9111
57037.0,2.1232,-1.3573,1.7549,0.5439,-0.3007
57763.0,0.9988,0.1817,0.1811,-0.1888,-1.178
55608.0,1.0196,-0.876,0.1013,0.3963,-1.4822
29123.0,-0.0275,1.2713,0.2239,0.2525,0.7151
23253.0,1.4004,-1.2706,0.9755,0.4275,0.2418
27063.0,-1.3598,2.7341,0.9376,-0.7006,-0.357
88455.0,2.0256,-0.3465,0.0823,1.7333,2.1139
124930.0,-0.3634,0.5923,-0.6173,1.1444,1.6452
81573.0,1.1897,-0.7922,-0.0002,0.3117,0.275
338692.0,-0.0558,2.0541,0.9782,1.7469,0.1929
54522.0,-0.2094,-0.5911,-0.3224,-0.1565,0.0635
26057.0,0.9796,-1.1065,-0.1467,1.1302,0.9038
138649.0,-0.644,-0.1112,-0.8644,-0.1582,-1.4803
441425.0,-2.2249,-1.4028,0.4035,-0.2997,0.4938
728747.0,-1.7767,-1.7767,-1.0333,-0.0012,0.3084
729171.0,-2.1018,-2.1018,-1.5103,-0.5976,-0.4045
118932.0,0.2867,-1.1976,0.5253,-0.7819,-1.2632
26287.0,-1.4991,-1.4991,-1.4991,-1.4991,-1.4991
200539.0,0.7408,1.4735,-1.058,1.534,0.9571
170961.0,-0.8219,-0.1217,0.623,1.8651,0.2051
22852.0,2.0523,-2.8968,-0.5371,-1.3474,-1.1027
84079.0,-1.033,-0.8659,-0.5376,-0.8429,0.4332
23243.0,1.7489,0.0766,-0.1725,-0.6367,0.5836
147463.0,-1.4247,1.2888,0.1467,1.1991,1.0095
84250.0,2.3837,-0.3594,0.833,-0.7324,0.8813
341405.0,1.9194,-1.4729,-0.1726,-0.8858,-1.4729
284615.0,1.5504,0.1747,0.7135,0.8842,1.9895
340120.0,-1.0437,-1.0437,-0.5963,-1.0437,-1.0437
148741.0,-1.4004,-0.4681,1.3339,0.0193,-0.292
375248.0,2.2922,-0.7192,0.1028,0.4506,0.4152
57730.0,2.3267,-0.6662,-0.4612,0.4222,0.3477
84832.0,2.3946,-0.7101,0.3426,-0.32,0.9586
353322.0,-0.2656,1.2205,0.6496,-0.1418,0.4278
51239.0,-1.1656,2.5306,0.1989,-0.0411,-0.3968
91369.0,0.7959,-0.519,0.3499,-0.4804,0.2656
338699.0,1.8984,-0.609,0.8085,1.5589,-0.3066
134548.0,0.1212,-2.1344,-1.3203,-0.1156,-0.8626
91526.0,0.1955,1.5224,0.9753,-0.7902,0.2485
339416.0,-0.7115,1.3448,-0.0501,0.4078,-1.0174
157567.0,1.1046,-3.1032,-1.2798,-1.3701,-0.3529
54851.0,1.4682,-1.9923,-0.8366,-0.0225,-1.346
57182.0,0.5602,0.8639,1.022,-0.9381,-0.6399
283373.0,0.2629,2.2974,0.0459,2.2593,2.455
79998.0,-1.9986,0.4402,0.5664,3.1997,0.7212
129138.0,-0.8579,1.25,0.4253,-0.0535,-0.179
79722.0,-1.6903,0.9793,2.5917,-1.6903,-0.3944
345079.0,-0.2989,-0.4969,-0.4577,-2.0017,-0.7553
63926.0,-0.0178,-0.7134,0.1448,-0.5566,-0.6714
65124.0,0.6057,-2.4306,-1.3445,0.6197,-1.8026
347454.0,0.8119,0.4137,1.473,1.1806,1.1149
22881.0,-1.0894,0.3755,0.2409,-0.6069,-0.7464
122416.0,-1.3466,1.0375,-0.9047,1.2181,0.0533
23294.0,-0.1073,-1.3991,-0.6673,0.5413,0.2375
56899.0,-0.7312,-1.5472,-0.1638,1.8711,0.1439
124401.0,0.0177,0.7545,0.4349,1.0015,0.3255
257629.0,-0.6626,-3.9099,-1.7534,-2.0759,-3.2563
203286.0,0.8717,-0.9167,0.3148,0.4501,0.2466
55139.0,1.9392,-1.3579,-0.8281,1.3616,-0.4534
54443.0,1.939,-0.7317,1.0321,-3.1147,-0.3665
55129.0,-1.7911,-3.2835,-2.4411,-1.7198,-1.1029
55107.0,0.9487,2.3373,1.8223,1.1137,2.0756
57101.0,1.1848,0.8112,0.2376,0.118,-2.0973
63982.0,-1.277,-1.277,-0.5115,-0.4465,-1.277
121601.0,-1.5361,-0.7257,-0.9906,-0.7088,-1.5361
203859.0,-1.0847,-0.7189,1.268,-0.4122,-1.7487
196527.0,0.9164,0.4239,-0.0895,-0.0552,0.1003
50636.0,-0.5172,1.8209,-0.5244,0.1681,-0.7601
57719.0,0.938,2.227,0.6009,1.9181,-0.4044
338440.0,0.127,-0.4102,-2.6755,0.2812,-1.2651
8125.0,0.2105,-1.4564,0.0808,-0.9071,0.3904
10541.0,-0.5583,-1.2625,0.793,1.2575,0.0551
23520.0,-0.3801,-3.1564,-3.1564,-1.2841,0.8584
81611.0,1.8508,-0.9202,-0.0916,-0.9521,1.211
290.0,-0.5081,0.4968,-1.04,0.2343,-0.5255
84168.0,-0.5114,0.5738,0.9168,-0.0143,0.0661
118429.0,0.1735,1.7311,1.0465,1.4855,1.143
93550.0,0.4285,-1.2823,0.2223,-0.7053,0.7239
311.0,-1.9511,0.8592,0.7337,0.2073,0.5063
301.0,-0.0191,1.7788,2.424,-0.6788,-0.667
312.0,0.1486,-2.4225,-0.4913,-0.2307,-3.0231
302.0,-1.2518,2.429,1.8259,-0.1124,0.3932
303.0,-0.6222,2.1575,0.8558,-0.3479,0.4834
304.0,-0.9215,1.8702,1.7093,-0.4945,0.6552
305.0,-0.7362,1.2443,1.0349,-0.1754,0.8559
306.0,-0.6602,-0.6682,1.4168,-0.7961,-1.6239
307.0,0.4505,-2.5596,1.9108,-1.2131,0.4957
308.0,-0.6321,1.6075,1.5119,0.051,0.8633
309.0,-1.6915,2.0796,0.349,-0.185,0.2578
310.0,-0.1786,1.271,-0.1063,-1.4863,-0.969
653145.0,-0.302,3.2058,0.6326,-0.057,1.7809
244.0,-0.1568,3.2004,3.0925,0.0952,2.1812
8416.0,-0.1009,-2.0542,-1.6822,-2.4043,-3.7056
313.0,-1.2946,-0.812,-0.4098,-0.5504,-0.1871
314.0,-0.3758,1.8213,0.1439,3.4496,-0.3727
8639.0,-0.9786,0.6982,1.0208,-0.1966,0.3639
316.0,-0.7225,0.6628,0.1734,-0.9927,-0.1977
55435.0,0.7252,-2.0869,-0.6202,-0.8238,-0.5337
162.0,-0.6657,2.0845,0.6374,-0.0288,0.0431
164.0,0.6332,-0.9145,0.5636,0.0348,0.4373
8906.0,0.4419,1.2584,0.738,0.9149,-0.6796
8907.0,-1.9632,1.3901,0.5767,-1.5148,-0.9728
10053.0,-1.221,-0.1622,-0.3698,-0.006,-0.2164
1174.0,-0.828,0.7653,-1.1186,0.1564,-0.0312
8905.0,-0.1496,0.003,0.7795,-0.2873,0.4547
130340.0,2.0096,0.0282,1.8635,-2.0238,-0.1785
160.0,-1.058,1.8464,0.4884,-0.0328,-1.543
161.0,-0.96,2.4115,-0.2373,-0.115,-0.7403
163.0,-0.1787,0.6977,0.8633,-1.2926,0.151
1173.0,-1.6373,1.9877,0.7327,0.0285,0.4237
1175.0,-2.0758,2.0165,-0.0713,0.1331,-0.4174
8546.0,0.2334,-1.2429,0.171,-0.6292,-0.33
8120.0,1.3197,-0.3378,-0.5609,-0.959,-1.052
8943.0,-0.6366,0.9031,0.8164,0.4332,0.5923
26985.0,0.6436,-1.1858,0.076,-0.747,0.1073
10947.0,1.3373,1.5442,0.4265,0.528,2.1991
1176.0,0.4073,-1.1192,-0.0474,-0.3621,0.7438
10239.0,-0.7606,0.574,-0.724,2.1892,-0.8725
10717.0,0.9219,-0.3838,0.6752,-0.7072,-1.7203
23431.0,1.2219,-0.606,0.603,-0.8517,-0.2813
9179.0,-1.2536,-0.6558,-0.6556,-0.336,-0.9912
11154.0,0.5583,-1.8204,0.7627,0.4221,0.0575
317.0,2.7429,-1.4519,-0.3918,0.375,-0.1704
320.0,0.311,-1.183,-1.5637,-0.2178,-1.5178
321.0,-0.8065,1.6619,1.2175,0.7695,-0.3148
9546.0,-1.4095,2.2228,-0.1763,0.6479,0.7003
322.0,-1.2639,0.8225,0.6672,0.2849,-0.3363
54518.0,-0.2687,0.6565,1.7699,0.9604,1.0579
323.0,1.622,0.4268,1.0724,0.4388,1.2979
10307.0,1.2223,1.842,-0.0731,1.7416,0.5995
10297.0,0.6725,1.0594,3.2285,1.4905,1.5788
324.0,1.4976,-0.6656,0.4687,0.1819,0.7102
147495.0,-0.8648,-0.3813,-0.9943,-1.328,-1.4528
164284.0,-1.7036,1.3226,0.8744,-0.5412,0.5507
327.0,-1.4181,2.2499,0.7669,-0.6186,0.7004
328.0,-0.4285,-0.4655,-0.898,-1.1197,-0.5984
27301.0,-1.0949,0.98,-0.8442,1.529,0.4528
51107.0,-2.4603,0.7097,-1.0755,0.9447,1.0826
83464.0,0.3431,-0.3921,0.4648,1.384,0.5928
8539.0,0.6598,-2.0461,0.1395,-1.0389,0.6464
51074.0,-0.3709,-1.4324,-0.7532,-2.2606,-1.4448
378708.0,1.1246,0.0834,0.1076,-0.5887,0.1167
200558.0,-0.5156,-1.5554,-0.8925,-1.0604,-0.4981
8862.0,0.5789,-0.261,-1.4738,-0.887,-0.9253
187.0,-1.0208,0.5364,1.2913,-1.409,-1.0211
333.0,1.1439,1.3017,1.3379,2.3144,0.7335
334.0,0.1685,-0.6962,-0.4666,-0.1465,0.2645
335.0,0.468,0.3083,-1.2736,-0.1482,-1.2412
128240.0,-0.5428,0.0627,-0.2286,-0.0479,-0.6716
338.0,-1.2113,0.0218,-0.4655,-1.2113,-1.2113
55911.0,-0.3845,-0.7745,-0.8883,-0.8251,-0.8393
339.0,1.0588,-1.9799,-1.5557,-0.9619,-3.2218
10930.0,-1.0026,-0.945,-0.1922,0.5481,-1.6204
200315.0,1.159,0.4864,0.5403,0.9685,-0.6247
9582.0,1.0313,0.2693,0.3003,-0.1023,-0.3237
27350.0,-0.278,2.8131,1.4285,1.3941,1.9397
140564.0,-0.1086,3.0556,2.306,2.1898,1.221
200316.0,0.4801,3.5949,2.2091,2.8531,2.153
60489.0,-0.2412,3.6439,2.2158,2.1729,1.998
164668.0,0.8153,1.4227,2.0817,2.5304,2.0832
403314.0,0.7548,-1.938,-1.938,-1.938,-1.938
341.0,-0.3354,-0.0008,1.4412,1.1131,1.6305
342.0,-1.4597,-1.4597,-0.7012,1.2679,2.2284
344.0,-0.8047,-1.3183,1.7864,-0.3331,0.5706
347.0,-0.9734,0.7127,-0.6168,-0.2222,-0.5074
348.0,-0.5915,1.0471,1.5763,1.2275,1.9077
350.0,-1.4985,-1.1582,0.5952,-1.4985,-1.1079
8542.0,0.5089,1.1909,2.4863,2.193,2.2807
23780.0,0.3743,1.6894,3.0563,2.4425,1.8882
80833.0,0.2564,2.1691,2.3287,1.4317,2.206
80832.0,1.0764,1.496,1.6787,0.6828,1.8119
80830.0,1.8711,0.7831,2.2411,1.9415,1.6468
81575.0,0.515,-1.4886,-0.4372,-1.0871,-1.552
55937.0,-1.2293,-1.1066,0.0715,0.596,-0.6676
79135.0,0.0544,-1.3517,0.1753,0.9639,-0.8624
139322.0,1.0818,-1.3569,-0.964,-0.2362,0.4255
351.0,-0.6344,-0.2984,0.283,-1.9161,-0.3455
10513.0,0.969,-1.5733,0.1422,-0.0944,0.6028
26060.0,1.6833,-1.5783,0.0191,-0.9978,1.373
55198.0,-0.3935,-1.8294,-1.2318,0.8036,-1.18
353.0,-1.3551,1.6255,-0.3638,-0.2255,-0.4072
54840.0,-0.9831,-1.7933,-0.7899,1.506,-0.3439
282679.0,-0.1302,-0.7696,0.1377,1.0253,-0.6431
375318.0,0.1564,-1.5751,-1.5751,-1.5751,-1.5751
653437.0,0.2557,-2.4744,-1.447,-2.4744,-2.3889
358.0,0.6962,-0.083,0.9384,-0.4117,-0.5533
359.0,0.8655,-1.2339,2.1716,-1.2339,-1.2339
360.0,0.8894,2.7498,0.9508,-0.3224,-0.9887
361.0,-0.0626,-1.1722,-0.578,-1.1722,-0.5238
362.0,2.4864,-1.0547,3.7831,-1.0547,-0.8694
363.0,0.6474,-0.2439,1.0425,-1.3459,-1.4588
364.0,0.2738,2.0569,-2.8703,-0.7482,-2.1259
375719.0,0.7748,-0.027,-1.8276,1.6514,-1.3648
441432.0,-0.7754,-1.4612,-1.4612,2.3689,-1.4612
343.0,-0.6485,-1.3236,-1.3686,-0.4897,-0.8896
366.0,0.2307,1.0007,0.7317,-0.1123,0.9903
206338.0,-0.6666,0.6097,0.2512,0.7663,-0.537
9716.0,0.6368,-1.4646,0.2585,-1.8796,1.5574
367.0,-0.8031,0.779,0.2574,0.2245,-0.7102
369.0,-1.7225,-1.8089,-2.8032,1.6836,-0.6125
116985.0,-0.3816,1.6675,0.2838,0.7684,0.6171
116984.0,1.4034,-0.6552,1.445,0.1168,0.8649
64411.0,-0.2341,1.416,-0.3793,-0.6302,0.3979
23237.0,1.6161,2.2541,-1.3056,-0.051,1.4299
372.0,-0.1658,-0.6829,0.2608,0.2287,-0.7339
374.0,-0.5657,-0.5995,-2.2522,-1.0454,-1.9476
375.0,-1.6575,1.7478,0.0433,0.6464,-0.396
377.0,-1.02,2.6706,-0.3272,1.4394,2.2545
378.0,0.067,-0.8926,0.5346,-0.5059,-0.6786
381.0,-2.1079,0.1523,-0.2507,0.6072,0.039
382.0,0.6916,-0.3209,1.3155,-1.2062,1.0092
55738.0,-0.6522,0.5289,-0.4757,0.5302,-0.5941
84364.0,-2.2898,-1.6936,0.3142,-0.0232,0.3545
26286.0,1.0237,0.4715,1.3241,1.0882,-0.1124
10565.0,1.6985,-2.132,-0.9281,-1.5437,-0.3546
10564.0,0.7035,-1.9514,-1.6494,-1.6723,-1.2479
27236.0,0.063,-3.2246,-0.2409,-0.6346,-0.7753
23647.0,-1.2825,1.5276,0.1444,0.6105,-1.7032
10139.0,-0.6829,0.5936,-0.3505,-0.279,-0.1385
384.0,-0.7163,0.2274,-0.9082,-0.2224,-0.9272
503640.0,0.2502,-1.8923,-0.3984,0.8585,-0.6106
55082.0,2.7507,-1.0185,-0.6404,0.0137,-0.8275
79658.0,0.641,1.1005,1.1287,0.7789,1.4819
9824.0,1.6496,-1.1774,0.5104,-1.9872,1.5659
89839.0,1.5377,-0.5564,0.5255,-1.266,1.2411
94134.0,1.4852,-1.6855,1.3302,0.1796,0.8028
392.0,-1.0801,1.0503,1.806,0.0246,0.1765
55843.0,-0.0008,0.0885,1.3493,0.0843,0.7138
55114.0,-0.524,-1.8406,1.7997,0.9282,0.2433
93663.0,1.0303,-1.9875,-0.0848,-1.5986,-1.3652
84986.0,1.4728,0.5828,0.3073,-0.1582,0.7264
57569.0,-0.2543,1.1027,1.0547,0.446,0.5171
57584.0,0.7532,-1.0587,0.6419,-0.0821,1.0103
58504.0,0.3759,0.8614,0.653,-0.1732,0.974
57636.0,-0.9343,0.0718,0.3792,0.4916,0.427
83478.0,1.0679,0.4541,0.9309,-0.7857,-0.4969
9938.0,-0.3217,0.9793,1.668,0.3906,0.7049
23092.0,0.9182,-0.592,1.5534,-2.1142,-1.0133
201176.0,0.2595,1.2502,-0.3649,0.0808,-0.8044
79822.0,0.4949,-1.5859,-1.2303,-1.6805,-1.8729
9411.0,1.5098,0.148,0.4249,1.1134,0.1579
257106.0,-0.2789,1.0161,1.5595,1.0858,1.1586
57514.0,-0.2971,1.1644,1.0401,-0.2376,1.0634
9743.0,1.9051,1.3289,-0.4658,0.0461,-0.5045
115703.0,1.1904,0.5072,0.0023,-0.3838,-0.5538
80728.0,1.2986,0.8285,-1.6636,0.2361,0.9538
143872.0,0.4284,0.2411,0.6751,-0.745,-0.7143
393.0,1.3509,1.1596,1.0122,1.7416,-0.3975
394.0,1.9055,-2.431,0.5179,-0.3726,0.197
395.0,-0.854,0.9542,-0.2755,0.0635,-1.3766
23779.0,0.1393,0.2294,1.016,-0.3812,0.149
64333.0,0.0379,1.7234,1.7808,1.4313,0.9445
396.0,-2.1586,1.5919,0.7487,1.1791,0.5598
397.0,-0.1805,1.3461,0.968,-0.3327,-0.2827
398.0,0.0123,-1.9935,-0.6437,0.6255,-0.0786
9639.0,1.4873,1.0429,-0.7583,0.8799,1.4939
55160.0,-0.0288,-0.1795,-1.1183,-0.7359,-2.5765
9826.0,2.1629,0.0257,0.1746,0.2098,-0.0841
23365.0,0.0787,-0.6763,0.3527,-0.2146,-0.445
22899.0,-1.1122,-0.0344,1.6895,-0.3721,-0.4013
27237.0,0.0477,0.9211,-0.0641,1.017,0.2493
9828.0,-0.4532,1.8882,1.0212,0.1207,0.6581
23370.0,-0.9914,0.775,0.5642,1.5358,1.4393
128272.0,1.0525,0.5847,-0.9368,-1.0523,-0.7841
9138.0,-0.1436,1.4047,1.1129,0.7042,0.1525
9181.0,1.5134,1.7616,-0.4464,-1.4401,-0.8077
100271715.0,-2.2156,1.1088,-0.0666,0.7908,-1.4997
50650.0,1.1511,0.6986,2.6236,-0.3856,-0.2821
445328.0,-0.4026,-1.1921,-1.1959,-0.1298,-0.3743
389337.0,0.2024,-0.2549,1.1198,0.3886,0.579
54848.0,0.7248,-1.1934,0.5322,-2.1747,-2.9961
50649.0,0.5941,2.099,-0.709,2.4079,1.1989
7984.0,-0.6491,-0.2522,-1.0862,0.0674,-0.0562
